gas_name,gas_year,gas_month,gas_average
Methane(C13/C12),2013,12,-47.713
Methane(C13/C12),2014,1,-47.669
Methane(C13/C12),2014,2,-47.608
Methane(C13/C12),2014,3,-47.522
Methane(C13/C12),2014,4,-47.419
Methane(C13/C12),2014,5,-47.335
Methane(C13/C12),2014,6,-47.335
Methane(C13/C12),2014,7,-47.443
Methane(C13/C12),2014,8,-47.637
Methane(C13/C12),2014,9,-47.799
Methane(C13/C12),2014,10,-47.835
Methane(C13/C12),2014,11,-47.763
Methane(C13/C12),2014,12,-47.665
Methane(C13/C12),2015,1,-47.614
Methane(C13/C12),2015,2,-47.598
Methane(C13/C12),2015,3,-47.561
Methane(C13/C12),2015,4,-47.486
Methane(C13/C12),2015,5,-47.408
Methane(C13/C12),2015,6,-47.424
Methane(C13/C12),2015,7,-47.558
Methane(C13/C12),2015,8,-47.782
Methane(C13/C12),2015,9,-47.956
Methane(C13/C12),2015,10,-47.979
Methane(C13/C12),2015,11,-47.876
Methane(C13/C12),2015,12,-47.75
Methane(C13/C12),2016,1,-47.649
Methane(C13/C12),2016,2,-47.599
Methane(C13/C12),2016,3,-47.566
Methane(C13/C12),2016,4,-47.507
Methane(C13/C12),2016,5,-47.453
Methane(C13/C12),2016,6,-47.472
Methane(C13/C12),2016,7,-47.624
Methane(C13/C12),2016,8,-47.849
Methane(C13/C12),2016,9,-47.996
Methane(C13/C12),2016,10,-48.003
Methane(C13/C12),2016,11,-47.896
Methane(C13/C12),2016,12,-47.801
Methane(C13/C12),2017,1,-47.775
Methane(C13/C12),2017,2,-47.767
Methane(C13/C12),2017,3,-47.711
Methane(C13/C12),2017,4,-47.588
Methane(C13/C12),2017,5,-47.477
Methane(C13/C12),2017,6,-47.458
Methane(C13/C12),2017,7,-47.554
Methane(C13/C12),2017,8,-47.722
Methane(C13/C12),2017,9,-47.871
Methane(C13/C12),2017,10,-47.922
Methane(C13/C12),2017,11,-47.87
Methane(C13/C12),2017,12,-47.767
Molecular Hydrogen,1989,1,485.4
Molecular Hydrogen,1989,2,489.18
Molecular Hydrogen,1989,3,506.12
Molecular Hydrogen,1989,4,544.74
Molecular Hydrogen,1989,5,556.36
Molecular Hydrogen,1989,6,547.25
Molecular Hydrogen,1989,7,524.5
Molecular Hydrogen,1989,8,501.11
Molecular Hydrogen,1989,9,498.91
Molecular Hydrogen,1989,10,495.06
Molecular Hydrogen,1989,11,488.55
Molecular Hydrogen,1989,12,506.15
Molecular Hydrogen,1990,1,537.67
Molecular Hydrogen,1990,2,540.52
Molecular Hydrogen,1990,3,533.72
Molecular Hydrogen,1990,4,536.22
Molecular Hydrogen,1990,5,532.39
Molecular Hydrogen,1990,6,516.93
Molecular Hydrogen,1990,7,510.53
Molecular Hydrogen,1990,8,496.65
Molecular Hydrogen,1990,9,470.03
Molecular Hydrogen,1990,10,460.63
Molecular Hydrogen,1990,11,463.86
Molecular Hydrogen,1990,12,487.75
Molecular Hydrogen,1991,1,515.15
Molecular Hydrogen,1991,2,524.55
Molecular Hydrogen,1991,3,535.04
Molecular Hydrogen,1991,4,541.26
Molecular Hydrogen,1991,5,537.42
Molecular Hydrogen,1991,6,528.92
Molecular Hydrogen,1991,7,511.57
Molecular Hydrogen,1991,8,490.8
Molecular Hydrogen,1991,9,467.72
Molecular Hydrogen,1991,10,462
Molecular Hydrogen,1991,11,476.12
Molecular Hydrogen,1991,12,494.8
Molecular Hydrogen,1992,1,508.37
Molecular Hydrogen,1992,2,519.28
Molecular Hydrogen,1992,3,533.26
Molecular Hydrogen,1992,4,538.46
Molecular Hydrogen,1992,5,530.13
Molecular Hydrogen,1992,6,513.96
Molecular Hydrogen,1992,7,501.93
Molecular Hydrogen,1992,8,479.25
Molecular Hydrogen,1992,9,456.19
Molecular Hydrogen,1992,10,455.3
Molecular Hydrogen,1992,11,462.39
Molecular Hydrogen,1992,12,476.65
Molecular Hydrogen,1993,1,497.22
Molecular Hydrogen,1993,2,513.38
Molecular Hydrogen,1993,3,521.09
Molecular Hydrogen,1993,4,525.48
Molecular Hydrogen,1993,5,527.36
Molecular Hydrogen,1993,6,512.87
Molecular Hydrogen,1993,7,492.61
Molecular Hydrogen,1993,8,473.01
Molecular Hydrogen,1993,9,459.67
Molecular Hydrogen,1993,10,459.82
Molecular Hydrogen,1993,11,463.36
Molecular Hydrogen,1993,12,476.37
Molecular Hydrogen,1994,1,495.32
Molecular Hydrogen,1994,2,505.14
Molecular Hydrogen,1994,3,513.98
Molecular Hydrogen,1994,4,521.36
Molecular Hydrogen,1994,5,522.33
Molecular Hydrogen,1994,6,513.55
Molecular Hydrogen,1994,7,485.67
Molecular Hydrogen,1994,8,468.82
Molecular Hydrogen,1994,9,465.75
Molecular Hydrogen,1994,10,455.41
Molecular Hydrogen,1994,11,459.88
Molecular Hydrogen,1994,12,472.58
Molecular Hydrogen,1995,1,485.74
Molecular Hydrogen,1995,2,498.02
Molecular Hydrogen,1995,3,508.35
Molecular Hydrogen,1995,4,514.16
Molecular Hydrogen,1995,5,513.98
Molecular Hydrogen,1995,6,508.8
Molecular Hydrogen,1995,7,488.8
Molecular Hydrogen,1995,8,473.72
Molecular Hydrogen,1995,9,466.6
Molecular Hydrogen,1995,10,449.21
Molecular Hydrogen,1995,11,445.34
Molecular Hydrogen,1995,12,465.98
Molecular Hydrogen,1996,1,492.85
Molecular Hydrogen,1996,2,509.38
Molecular Hydrogen,1996,3,514.32
Molecular Hydrogen,1996,4,520.86
Molecular Hydrogen,1996,5,521.56
Molecular Hydrogen,1996,6,517.7
Molecular Hydrogen,1996,7,510.72
Molecular Hydrogen,1996,8,487.4
Molecular Hydrogen,1996,9,457.26
Molecular Hydrogen,1996,10,452.15
Molecular Hydrogen,1996,11,465.62
Molecular Hydrogen,1996,12,470.16
Molecular Hydrogen,1997,1,479.73
Molecular Hydrogen,1997,2,501.93
Molecular Hydrogen,1997,3,515.01
Molecular Hydrogen,1997,4,517.5
Molecular Hydrogen,1997,5,520.93
Molecular Hydrogen,1997,6,507.38
Molecular Hydrogen,1997,7,481.2
Molecular Hydrogen,1997,8,458.91
Molecular Hydrogen,1997,9,442.55
Molecular Hydrogen,1997,10,442.73
Molecular Hydrogen,1997,11,454.15
Molecular Hydrogen,1997,12,473.14
Molecular Hydrogen,1998,1,491.96
Molecular Hydrogen,1998,2,502.4
Molecular Hydrogen,1998,3,504.96
Molecular Hydrogen,1998,4,512.43
Molecular Hydrogen,1998,5,521.51
Molecular Hydrogen,1998,6,517.1
Molecular Hydrogen,1998,7,500.08
Molecular Hydrogen,1998,8,490.43
Molecular Hydrogen,1998,9,486.93
Molecular Hydrogen,1998,10,494.91
Molecular Hydrogen,1998,11,499.31
Molecular Hydrogen,1998,12,492.07
Molecular Hydrogen,1999,1,500.25
Molecular Hydrogen,1999,2,515.16
Molecular Hydrogen,1999,3,524.84
Molecular Hydrogen,1999,4,526.76
Molecular Hydrogen,1999,5,524.6
Molecular Hydrogen,1999,6,516.88
Molecular Hydrogen,1999,7,494.01
Molecular Hydrogen,1999,8,469.85
Molecular Hydrogen,1999,9,462.98
Molecular Hydrogen,1999,10,457.35
Molecular Hydrogen,1999,11,455.1
Molecular Hydrogen,1999,12,472.63
Molecular Hydrogen,2000,1,489.08
Molecular Hydrogen,2000,2,501.97
Molecular Hydrogen,2000,3,513.24
Molecular Hydrogen,2000,4,516.89
Molecular Hydrogen,2000,5,516.73
Molecular Hydrogen,2000,6,508.57
Molecular Hydrogen,2000,7,488.91
Molecular Hydrogen,2000,8,467
Molecular Hydrogen,2000,9,455
Molecular Hydrogen,2000,10,452.93
Molecular Hydrogen,2000,11,469.59
Molecular Hydrogen,2000,12,484.65
Molecular Hydrogen,2001,1,493.49
Molecular Hydrogen,2001,2,503.92
Molecular Hydrogen,2001,3,514.38
Molecular Hydrogen,2001,4,520.78
Molecular Hydrogen,2001,5,521.27
Molecular Hydrogen,2001,6,514.07
Molecular Hydrogen,2001,7,491.46
Molecular Hydrogen,2001,8,470.09
Molecular Hydrogen,2001,9,459.27
Molecular Hydrogen,2001,10,456.92
Molecular Hydrogen,2001,11,464.08
Molecular Hydrogen,2001,12,471.14
Molecular Hydrogen,2002,1,486.08
Molecular Hydrogen,2002,2,500.47
Molecular Hydrogen,2002,3,503.7
Molecular Hydrogen,2002,4,503.97
Molecular Hydrogen,2002,5,511.97
Molecular Hydrogen,2002,6,514.09
Molecular Hydrogen,2002,7,492.33
Molecular Hydrogen,2002,8,467.67
Molecular Hydrogen,2002,9,458.43
Molecular Hydrogen,2002,10,464.86
Molecular Hydrogen,2002,11,475.5
Molecular Hydrogen,2002,12,479.89
Molecular Hydrogen,2003,1,490.02
Molecular Hydrogen,2003,2,503.26
Molecular Hydrogen,2003,3,509.72
Molecular Hydrogen,2003,4,513.6
Molecular Hydrogen,2003,5,518.3
Molecular Hydrogen,2003,6,514.39
Molecular Hydrogen,2003,7,499.51
Molecular Hydrogen,2003,8,480.63
Molecular Hydrogen,2003,9,477.46
Molecular Hydrogen,2003,10,476.83
Molecular Hydrogen,2003,11,473.07
Molecular Hydrogen,2003,12,478.66
Molecular Hydrogen,2004,1,489.11
Molecular Hydrogen,2004,2,502.81
Molecular Hydrogen,2004,3,513.46
Molecular Hydrogen,2004,4,520.21
Molecular Hydrogen,2004,5,525.55
Molecular Hydrogen,2004,6,514.21
Molecular Hydrogen,2004,7,496.97
Molecular Hydrogen,2004,8,489.61
Molecular Hydrogen,2004,9,481.56
Molecular Hydrogen,2004,10,464.08
Molecular Hydrogen,2004,11,460.47
Molecular Hydrogen,2004,12,472.72
Molecular Hydrogen,2005,1,482.46
Molecular Hydrogen,2005,2,497.33
Molecular Hydrogen,2005,3,508.74
Molecular Hydrogen,2005,4,510.66
Molecular Hydrogen,2005,5,511.45
Molecular Hydrogen,2005,6,510.31
Nitrous Oxide ,1997,5,313.54
Nitrous Oxide ,1997,6,313.47
Nitrous Oxide ,1997,7,313.28
Nitrous Oxide ,1997,8,313.09
Nitrous Oxide ,1997,9,313.02
Nitrous Oxide ,1997,10,313.07
Nitrous Oxide ,1997,11,313.19
Nitrous Oxide ,1997,12,313.4
Nitrous Oxide ,1998,1,313.65
Nitrous Oxide ,1998,2,313.7
Nitrous Oxide ,1998,3,313.66
Nitrous Oxide ,1998,4,313.73
Nitrous Oxide ,1998,5,313.8
Nitrous Oxide ,1998,6,313.71
Nitrous Oxide ,1998,7,313.5
Nitrous Oxide ,1998,8,313.33
Nitrous Oxide ,1998,9,313.32
Nitrous Oxide ,1998,10,313.46
Nitrous Oxide ,1998,11,313.69
Nitrous Oxide ,1998,12,313.95
Nitrous Oxide ,1999,1,314.08
Nitrous Oxide ,1999,2,314.15
Nitrous Oxide ,1999,3,314.27
Nitrous Oxide ,1999,4,314.3
Nitrous Oxide ,1999,5,314.18
Nitrous Oxide ,1999,6,313.93
Nitrous Oxide ,1999,7,313.67
Nitrous Oxide ,1999,8,313.65
Nitrous Oxide ,1999,9,313.94
Nitrous Oxide ,1999,10,314.32
Nitrous Oxide ,1999,11,314.59
Nitrous Oxide ,1999,12,314.91
Nitrous Oxide ,2000,1,315.21
Nitrous Oxide ,2000,2,315.31
Nitrous Oxide ,2000,3,315.33
Nitrous Oxide ,2000,4,315.49
Nitrous Oxide ,2000,5,315.7
Nitrous Oxide ,2000,6,315.67
Nitrous Oxide ,2000,7,315.45
Nitrous Oxide ,2000,8,315.38
Nitrous Oxide ,2000,9,315.56
Nitrous Oxide ,2000,10,315.73
Nitrous Oxide ,2000,11,315.96
Nitrous Oxide ,2000,12,316.27
Nitrous Oxide ,2001,1,316.49
Nitrous Oxide ,2001,2,316.63
Nitrous Oxide ,2001,3,316.68
Nitrous Oxide ,2001,4,316.57
Nitrous Oxide ,2001,5,316.39
Nitrous Oxide ,2001,6,316.36
Nitrous Oxide ,2001,7,316.31
Nitrous Oxide ,2001,8,316.14
Nitrous Oxide ,2001,9,316.19
Nitrous Oxide ,2001,10,316.48
Nitrous Oxide ,2001,11,316.76
Nitrous Oxide ,2001,12,316.98
Nitrous Oxide ,2002,1,317.12
Nitrous Oxide ,2002,2,317.24
Nitrous Oxide ,2002,3,317.45
Nitrous Oxide ,2002,4,317.58
Nitrous Oxide ,2002,5,317.43
Nitrous Oxide ,2002,6,317.15
Nitrous Oxide ,2002,7,316.9
Nitrous Oxide ,2002,8,316.72
Nitrous Oxide ,2002,9,316.73
Nitrous Oxide ,2002,10,316.91
Nitrous Oxide ,2002,11,317.19
Nitrous Oxide ,2002,12,317.51
Nitrous Oxide ,2003,1,317.74
Nitrous Oxide ,2003,2,317.76
Nitrous Oxide ,2003,3,317.87
Nitrous Oxide ,2003,4,318.05
Nitrous Oxide ,2003,5,318.05
Nitrous Oxide ,2003,6,317.99
Nitrous Oxide ,2003,7,317.85
Nitrous Oxide ,2003,8,317.59
Nitrous Oxide ,2003,9,317.52
Nitrous Oxide ,2003,10,317.83
Nitrous Oxide ,2003,11,318.15
Nitrous Oxide ,2003,12,318.28
Nitrous Oxide ,2004,1,318.44
Nitrous Oxide ,2004,2,318.52
Nitrous Oxide ,2004,3,318.49
Nitrous Oxide ,2004,4,318.66
Nitrous Oxide ,2004,5,318.83
Nitrous Oxide ,2004,6,318.57
Nitrous Oxide ,2004,7,318.18
Nitrous Oxide ,2004,8,318.13
Nitrous Oxide ,2004,9,318.14
Nitrous Oxide ,2004,10,318.15
Nitrous Oxide ,2004,11,318.52
Nitrous Oxide ,2004,12,319.18
Nitrous Oxide ,2005,1,319.45
Nitrous Oxide ,2005,2,319.35
Nitrous Oxide ,2005,3,319.41
Nitrous Oxide ,2005,4,319.58
Nitrous Oxide ,2005,5,319.38
Nitrous Oxide ,2005,6,318.93
Nitrous Oxide ,2005,7,318.79
Nitrous Oxide ,2005,8,318.93
Nitrous Oxide ,2005,9,319
Nitrous Oxide ,2005,10,319.06
Nitrous Oxide ,2005,11,319.33
Nitrous Oxide ,2005,12,319.72
Nitrous Oxide ,2006,1,319.94
Nitrous Oxide ,2006,2,320.1
Nitrous Oxide ,2006,3,320.35
Nitrous Oxide ,2006,4,320.47
Nitrous Oxide ,2006,5,320.24
Nitrous Oxide ,2006,6,319.94
Nitrous Oxide ,2006,7,319.72
Nitrous Oxide ,2006,8,319.49
Nitrous Oxide ,2006,9,319.47
Nitrous Oxide ,2006,10,319.75
Nitrous Oxide ,2006,11,320.19
Nitrous Oxide ,2006,12,320.6
Nitrous Oxide ,2007,1,320.76
Nitrous Oxide ,2007,2,320.78
Nitrous Oxide ,2007,3,320.88
Nitrous Oxide ,2007,4,320.97
Nitrous Oxide ,2007,5,320.89
Nitrous Oxide ,2007,6,320.72
Nitrous Oxide ,2007,7,320.51
Nitrous Oxide ,2007,8,320.39
Nitrous Oxide ,2007,9,320.56
Nitrous Oxide ,2007,10,320.88
Nitrous Oxide ,2007,11,321.27
Nitrous Oxide ,2007,12,321.72
Nitrous Oxide ,2008,1,322.13
Nitrous Oxide ,2008,2,322.26
Nitrous Oxide ,2008,3,322.18
Nitrous Oxide ,2008,4,322.13
Nitrous Oxide ,2008,5,322.16
Nitrous Oxide ,2008,6,322.1
Nitrous Oxide ,2008,7,321.87
Nitrous Oxide ,2008,8,321.64
Nitrous Oxide ,2008,9,321.64
Nitrous Oxide ,2008,10,321.89
Nitrous Oxide ,2008,11,322.09
Nitrous Oxide ,2008,12,322.26
Nitrous Oxide ,2009,1,322.67
Nitrous Oxide ,2009,2,323.04
Nitrous Oxide ,2009,3,323.09
Nitrous Oxide ,2009,4,322.93
Nitrous Oxide ,2009,5,322.69
Nitrous Oxide ,2009,6,322.41
Nitrous Oxide ,2009,7,322.23
Nitrous Oxide ,2009,8,322.24
Nitrous Oxide ,2009,9,322.42
Nitrous Oxide ,2009,10,322.79
Nitrous Oxide ,2009,11,323.09
Nitrous Oxide ,2009,12,323.17
Nitrous Oxide ,2010,1,323.2
Nitrous Oxide ,2010,2,323.35
Nitrous Oxide ,2010,3,323.61
Nitrous Oxide ,2010,4,323.75
Nitrous Oxide ,2010,5,323.66
Nitrous Oxide ,2010,6,323.5
Nitrous Oxide ,2010,7,323.37
Nitrous Oxide ,2010,8,323.22
Nitrous Oxide ,2010,9,323.15
Nitrous Oxide ,2010,10,323.35
Nitrous Oxide ,2010,11,323.67
Nitrous Oxide ,2010,12,324.04
Nitrous Oxide ,2011,1,324.41
Nitrous Oxide ,2011,2,324.63
Nitrous Oxide ,2011,3,324.7
Nitrous Oxide ,2011,4,324.71
Nitrous Oxide ,2011,5,324.64
Nitrous Oxide ,2011,6,324.47
Nitrous Oxide ,2011,7,324.31
Nitrous Oxide ,2011,8,324.22
Nitrous Oxide ,2011,9,324.3
Nitrous Oxide ,2011,10,324.64
Nitrous Oxide ,2011,11,325.09
Nitrous Oxide ,2011,12,325.32
Nitrous Oxide ,2012,1,325.38
Nitrous Oxide ,2012,2,325.47
Nitrous Oxide ,2012,3,325.6
Nitrous Oxide ,2012,4,325.7
Nitrous Oxide ,2012,5,325.66
Nitrous Oxide ,2012,6,325.37
Nitrous Oxide ,2012,7,325.02
Nitrous Oxide ,2012,8,324.78
Nitrous Oxide ,2012,9,324.83
Nitrous Oxide ,2012,10,325.19
Nitrous Oxide ,2012,11,325.61
Nitrous Oxide ,2012,12,325.83
Nitrous Oxide ,2013,1,325.94
Nitrous Oxide ,2013,2,326.05
Nitrous Oxide ,2013,3,326.19
Nitrous Oxide ,2013,4,326.36
Nitrous Oxide ,2013,5,326.47
Nitrous Oxide ,2013,6,326.43
Nitrous Oxide ,2013,7,326.22
Nitrous Oxide ,2013,8,325.91
Nitrous Oxide ,2013,9,325.76
Nitrous Oxide ,2013,10,326.04
Nitrous Oxide ,2013,11,326.56
Nitrous Oxide ,2013,12,326.86
Nitrous Oxide ,2014,1,326.98
Nitrous Oxide ,2014,2,327.11
Nitrous Oxide ,2014,3,327.29
Nitrous Oxide ,2014,4,327.48
Nitrous Oxide ,2014,5,327.54
Nitrous Oxide ,2014,6,327.46
Nitrous Oxide ,2014,7,327.42
Nitrous Oxide ,2014,8,327.46
Nitrous Oxide ,2014,9,327.52
Nitrous Oxide ,2014,10,327.7
Nitrous Oxide ,2014,11,328.05
Nitrous Oxide ,2014,12,328.35
Nitrous Oxide ,2015,1,328.53
Nitrous Oxide ,2015,2,328.63
Nitrous Oxide ,2015,3,328.67
Nitrous Oxide ,2015,4,328.62
Nitrous Oxide ,2015,5,328.57
Nitrous Oxide ,2015,6,328.45
Nitrous Oxide ,2015,7,328.19
Nitrous Oxide ,2015,8,328.03
Nitrous Oxide ,2015,9,328.15
Nitrous Oxide ,2015,10,328.43
Nitrous Oxide ,2015,11,328.76
Nitrous Oxide ,2015,12,329.19
Nitrous Oxide ,2016,1,329.47
Nitrous Oxide ,2016,2,329.51
Nitrous Oxide ,2016,3,329.51
Nitrous Oxide ,2016,4,329.59
Nitrous Oxide ,2016,5,329.62
Nitrous Oxide ,2016,6,329.49
Nitrous Oxide ,2016,7,329.2
Nitrous Oxide ,2016,8,328.93
Nitrous Oxide ,2016,9,328.92
Nitrous Oxide ,2016,10,329.18
Nitrous Oxide ,2016,11,329.6
Nitrous Oxide ,2016,12,330
Nitrous Oxide ,2017,1,330.27
Nitrous Oxide ,2017,2,330.42
Nitrous Oxide ,2017,3,330.39
Nitrous Oxide ,2017,4,330.25
Nitrous Oxide ,2017,5,330.19
Nitrous Oxide ,2017,6,330.2
Nitrous Oxide ,2017,7,330.09
Nitrous Oxide ,2017,8,329.91
Nitrous Oxide ,2017,9,330.01
Nitrous Oxide ,2017,10,330.33
Nitrous Oxide ,2017,11,330.61
Nitrous Oxide ,2017,12,330.7
Nitrous Oxide ,2018,1,330.77
Nitrous Oxide ,2018,2,330.9
Nitrous Oxide ,2018,3,331.07
Nitrous Oxide ,2018,4,331.32
Nitrous Oxide ,2018,5,331.48
Nitrous Oxide ,2018,6,331.22
Nitrous Oxide ,2018,7,330.83
Nitrous Oxide ,2018,8,330.69
Nitrous Oxide ,2018,9,330.94
Nitrous Oxide ,2018,10,331.34
Nitrous Oxide ,2018,11,331.64
Nitrous Oxide ,2018,12,331.88
Nitrous Oxide ,2019,1,332.23
Nitrous Oxide ,2019,2,332.5
Nitrous Oxide ,2019,3,332.54
Nitrous Oxide ,2019,4,332.52
Nitrous Oxide ,2019,5,332.53
Nitrous Oxide ,2019,6,332.43
Nitrous Oxide ,2019,7,332.16
Nitrous Oxide ,2019,8,331.91
Nitrous Oxide ,2019,9,331.91
Nitrous Oxide ,2019,10,332.17
Nitrous Oxide ,2019,11,332.53
Nitrous Oxide ,2019,12,332.83
Sulfur Hexafluoride ,1997,5,4.17
Sulfur Hexafluoride ,1997,6,4.18
Sulfur Hexafluoride ,1997,7,4.17
Sulfur Hexafluoride ,1997,8,4.17
Sulfur Hexafluoride ,1997,9,4.2
Sulfur Hexafluoride ,1997,10,4.22
Sulfur Hexafluoride ,1997,11,4.24
Sulfur Hexafluoride ,1997,12,4.27
Sulfur Hexafluoride ,1998,1,4.31
Sulfur Hexafluoride ,1998,2,4.34
Sulfur Hexafluoride ,1998,3,4.35
Sulfur Hexafluoride ,1998,4,4.35
Sulfur Hexafluoride ,1998,5,4.37
Sulfur Hexafluoride ,1998,6,4.39
Sulfur Hexafluoride ,1998,7,4.4
Sulfur Hexafluoride ,1998,8,4.41
Sulfur Hexafluoride ,1998,9,4.41
Sulfur Hexafluoride ,1998,10,4.41
Sulfur Hexafluoride ,1998,11,4.44
Sulfur Hexafluoride ,1998,12,4.5
Sulfur Hexafluoride ,1999,1,4.53
Sulfur Hexafluoride ,1999,2,4.54
Sulfur Hexafluoride ,1999,3,4.54
Sulfur Hexafluoride ,1999,4,4.52
Sulfur Hexafluoride ,1999,5,4.5
Sulfur Hexafluoride ,1999,6,4.51
Sulfur Hexafluoride ,1999,7,4.51
Sulfur Hexafluoride ,1999,8,4.52
Sulfur Hexafluoride ,1999,9,4.54
Sulfur Hexafluoride ,1999,10,4.56
Sulfur Hexafluoride ,1999,11,4.59
Sulfur Hexafluoride ,1999,12,4.62
Sulfur Hexafluoride ,2000,1,4.64
Sulfur Hexafluoride ,2000,2,4.65
Sulfur Hexafluoride ,2000,3,4.67
Sulfur Hexafluoride ,2000,4,4.7
Sulfur Hexafluoride ,2000,5,4.72
Sulfur Hexafluoride ,2000,6,4.74
Sulfur Hexafluoride ,2000,7,4.75
Sulfur Hexafluoride ,2000,8,4.74
Sulfur Hexafluoride ,2000,9,4.76
Sulfur Hexafluoride ,2000,10,4.81
Sulfur Hexafluoride ,2000,11,4.82
Sulfur Hexafluoride ,2000,12,4.83
Sulfur Hexafluoride ,2001,1,4.86
Sulfur Hexafluoride ,2001,2,4.89
Sulfur Hexafluoride ,2001,3,4.9
Sulfur Hexafluoride ,2001,4,4.9
Sulfur Hexafluoride ,2001,5,4.92
Sulfur Hexafluoride ,2001,6,4.94
Sulfur Hexafluoride ,2001,7,4.95
Sulfur Hexafluoride ,2001,8,4.94
Sulfur Hexafluoride ,2001,9,4.94
Sulfur Hexafluoride ,2001,10,4.96
Sulfur Hexafluoride ,2001,11,5.01
Sulfur Hexafluoride ,2001,12,5.04
Sulfur Hexafluoride ,2002,1,5.06
Sulfur Hexafluoride ,2002,2,5.07
Sulfur Hexafluoride ,2002,3,5.09
Sulfur Hexafluoride ,2002,4,5.1
Sulfur Hexafluoride ,2002,5,5.11
Sulfur Hexafluoride ,2002,6,5.13
Sulfur Hexafluoride ,2002,7,5.14
Sulfur Hexafluoride ,2002,8,5.13
Sulfur Hexafluoride ,2002,9,5.14
Sulfur Hexafluoride ,2002,10,5.17
Sulfur Hexafluoride ,2002,11,5.2
Sulfur Hexafluoride ,2002,12,5.22
Sulfur Hexafluoride ,2003,1,5.23
Sulfur Hexafluoride ,2003,2,5.26
Sulfur Hexafluoride ,2003,3,5.29
Sulfur Hexafluoride ,2003,4,5.33
Sulfur Hexafluoride ,2003,5,5.38
Sulfur Hexafluoride ,2003,6,5.42
Sulfur Hexafluoride ,2003,7,5.44
Sulfur Hexafluoride ,2003,8,5.44
Sulfur Hexafluoride ,2003,9,5.43
Sulfur Hexafluoride ,2003,10,5.46
Sulfur Hexafluoride ,2003,11,5.49
Sulfur Hexafluoride ,2003,12,5.51
Sulfur Hexafluoride ,2004,1,5.54
Sulfur Hexafluoride ,2004,2,5.55
Sulfur Hexafluoride ,2004,3,5.56
Sulfur Hexafluoride ,2004,4,5.59
Sulfur Hexafluoride ,2004,5,5.62
Sulfur Hexafluoride ,2004,6,5.64
Sulfur Hexafluoride ,2004,7,5.63
Sulfur Hexafluoride ,2004,8,5.62
Sulfur Hexafluoride ,2004,9,5.62
Sulfur Hexafluoride ,2004,10,5.65
Sulfur Hexafluoride ,2004,11,5.68
Sulfur Hexafluoride ,2004,12,5.72
Sulfur Hexafluoride ,2005,1,5.76
Sulfur Hexafluoride ,2005,2,5.77
Sulfur Hexafluoride ,2005,3,5.78
Sulfur Hexafluoride ,2005,4,5.79
Sulfur Hexafluoride ,2005,5,5.81
Sulfur Hexafluoride ,2005,6,5.83
Sulfur Hexafluoride ,2005,7,5.85
Sulfur Hexafluoride ,2005,8,5.86
Sulfur Hexafluoride ,2005,9,5.85
Sulfur Hexafluoride ,2005,10,5.86
Sulfur Hexafluoride ,2005,11,5.9
Sulfur Hexafluoride ,2005,12,5.96
Sulfur Hexafluoride ,2006,1,5.98
Sulfur Hexafluoride ,2006,2,6
Sulfur Hexafluoride ,2006,3,6.03
Sulfur Hexafluoride ,2006,4,6.06
Sulfur Hexafluoride ,2006,5,6.07
Sulfur Hexafluoride ,2006,6,6.08
Sulfur Hexafluoride ,2006,7,6.09
Sulfur Hexafluoride ,2006,8,6.1
Sulfur Hexafluoride ,2006,9,6.09
Sulfur Hexafluoride ,2006,10,6.11
Sulfur Hexafluoride ,2006,11,6.15
Sulfur Hexafluoride ,2006,12,6.22
Sulfur Hexafluoride ,2007,1,6.25
Sulfur Hexafluoride ,2007,2,6.25
Sulfur Hexafluoride ,2007,3,6.26
Sulfur Hexafluoride ,2007,4,6.32
Sulfur Hexafluoride ,2007,5,6.36
Sulfur Hexafluoride ,2007,6,6.37
Sulfur Hexafluoride ,2007,7,6.37
Sulfur Hexafluoride ,2007,8,6.37
Sulfur Hexafluoride ,2007,9,6.38
Sulfur Hexafluoride ,2007,10,6.4
Sulfur Hexafluoride ,2007,11,6.46
Sulfur Hexafluoride ,2007,12,6.52
Sulfur Hexafluoride ,2008,1,6.55
Sulfur Hexafluoride ,2008,2,6.57
Sulfur Hexafluoride ,2008,3,6.59
Sulfur Hexafluoride ,2008,4,6.61
Sulfur Hexafluoride ,2008,5,6.63
Sulfur Hexafluoride ,2008,6,6.65
Sulfur Hexafluoride ,2008,7,6.66
Sulfur Hexafluoride ,2008,8,6.69
Sulfur Hexafluoride ,2008,9,6.73
Sulfur Hexafluoride ,2008,10,6.75
Sulfur Hexafluoride ,2008,11,6.78
Sulfur Hexafluoride ,2008,12,6.83
Sulfur Hexafluoride ,2009,1,6.87
Sulfur Hexafluoride ,2009,2,6.87
Sulfur Hexafluoride ,2009,3,6.88
Sulfur Hexafluoride ,2009,4,6.91
Sulfur Hexafluoride ,2009,5,6.93
Sulfur Hexafluoride ,2009,6,6.93
Sulfur Hexafluoride ,2009,7,6.96
Sulfur Hexafluoride ,2009,8,6.98
Sulfur Hexafluoride ,2009,9,6.99
Sulfur Hexafluoride ,2009,10,7
Sulfur Hexafluoride ,2009,11,7.04
Sulfur Hexafluoride ,2009,12,7.08
Sulfur Hexafluoride ,2010,1,7.13
Sulfur Hexafluoride ,2010,2,7.16
Sulfur Hexafluoride ,2010,3,7.19
Sulfur Hexafluoride ,2010,4,7.2
Sulfur Hexafluoride ,2010,5,7.21
